sku,filename,caseW,bboxH,cxRatio,cyRatio,canvas,color_mode,extra_chunks,pass_technical_geometry,dial_graft,registration_inliers,source_sha256,final_sha256,visual_review,visual_notes,repair_method,metric_warnings
W1346,W1346.png,0.780273,0.911458,0.499512,0.500000,1024x1536,RGBA,,True,applied,53,3c4319ba1146d278b11b61b4c4444bc02d6fa2d71be52a55ccb12b7d6760f881,0272d2247ab65ae5c7b7b063de991769979fc54c3a07312ae82793cfde1c8420,PASS,"Passed individual black-background contact-sheet review; correct product, front-facing presentation, complete compact bracelet/strap, transparent background, and no visible watermark or loose fastening hardware.",higgsfield-primary-render,
WL90,WL90.png,0.780273,0.911458,0.499512,0.500000,1024x1536,RGBA,,True,applied,62,8dc22b5d246d6cbffb5b876ba409f474f0d43bb2335d1176e7d6137aeb7b81a3,238c1ba5bc26014dd3c0a6438bc90b819354f5f32cb241036aaca7e5b266f23a,PASS,"Passed individual black-background contact-sheet review; correct product, front-facing presentation, complete compact bracelet/strap, transparent background, and no visible watermark or loose fastening hardware.",higgsfield-primary-render,
WL80,WL80.png,0.779297,0.910156,0.500000,0.500000,1024x1536,RGBA,,True,applied,59,a4ec5ba1df32c198eae16c2c1b9f55c9fd4f4e005a062270d3a0461500804783,885a2251ab09432e490f1c0a4855a339fbad825c76a76e1ba433a551032d7daa,PASS,"Passed individual black-background contact-sheet review; correct product, front-facing presentation, complete compact bracelet/strap, transparent background, and no visible watermark or loose fastening hardware.",higgsfield-primary-render,
WL83,WL83.png,0.778320,0.911458,0.500000,0.500000,1024x1536,RGBA,,True,applied,37,01eb2762328c4867c107a728c4de5e631266fa68667463e1579c1dd2de9f1a00,4c77844fedd2b09daf942dea0043a1b17c0e641a25b1ed4738ca87061a37580f,PASS,"Passed individual black-background contact-sheet review; correct product, front-facing presentation, complete compact bracelet/strap, transparent background, and no visible watermark or loose fastening hardware.",higgsfield-primary-render,
W1366,W1366.png,0.780273,0.911458,0.499512,0.500000,1024x1536,RGBA,,True,applied,82,14a1c0913a6e3544031d28246697505ad9f488209e386455373d7dbb1f1a8164,e5dc97ea3912b3ae171c6b6e644e49780a31841dcac90711bbc451118f9ae9b9,PASS,"Passed individual black-background contact-sheet review; correct product, front-facing presentation, complete compact bracelet/strap, transparent background, and no visible watermark or loose fastening hardware.",higgsfield-primary-render,
W1433,W1433.png,0.781250,0.911458,0.500000,0.500000,1024x1536,RGBA,,True,applied,37,952229db38c65fb90ac2d9c09c571df68ae14e592c97b1ab649497968f1a1d33,83339b2107838897ae5a080e726ff9ce281f56a945ff4e1ea8a2d5bc0efb28a9,PASS,"Passed individual black-background contact-sheet review; correct product, front-facing presentation, complete compact bracelet/strap, transparent background, and no visible watermark or loose fastening hardware.",higgsfield-primary-render,
WL27,WL27.png,0.779297,0.911458,0.500488,0.500000,1024x1536,RGBA,,True,applied,44,be43a3b6d06a4d576870b9d4504794635f6f273aecb5783bb1e18552d28d9c7d,165e9daf838b88d42975bc2b260836a8284df44f7536a18d024a0c9cb7655faa,PASS,"Passed individual black-background contact-sheet review; correct product, front-facing presentation, complete compact bracelet/strap, transparent background, and no visible watermark or loose fastening hardware.",higgsfield-primary-render,
WWNH24655331,WWNH24655331.png,0.779297,0.911458,0.500000,0.500000,1024x1536,RGBA,,True,applied,46,d97581bcba25e0b20cdd5dc89bdca94cad86386422367c924e6ea1e3c6927a1d,dad8b54e5a610c9561db0ee9e6e0b2129784aeb43bcf3dd832d1af9f88c70073,PASS,"Passed individual black-background contact-sheet review; correct product, front-facing presentation, complete compact bracelet/strap, transparent background, and no visible watermark or loose fastening hardware.",higgsfield-primary-render,
WW373,WW373.png,0.781250,0.863932,0.500000,0.500326,1024x1536,RGBA,,True,applied,74,bd68aa63d2949e278fc41f9ef1ac0a4c80cf63f238e435923f69cfcded42994c,99e93d93b4b0c1b125cb0f15172cce55c0da9391dcc7abf2d075a45458f0c27b,PASS,"Passed individual black-background contact-sheet review; correct product, front-facing presentation, complete compact bracelet/strap, transparent background, and no visible watermark or loose fastening hardware.",higgsfield-primary-render,
WL87,WL87.png,0.780273,0.911458,0.499512,0.500000,1024x1536,RGBA,,True,applied,62,2bc2369eadd7073ed5732810d02bf1d32830b01f6304248e8d1003c2d3edd33d,3fa62ebc94c284cbc361cb9c528f707c3084bf286559d6fabbb538e3edb0d758,PASS,"Passed individual black-background contact-sheet review; correct product, front-facing presentation, complete compact bracelet/strap, transparent background, and no visible watermark or loose fastening hardware.",higgsfield-primary-render,
WL52,WL52.png,0.780273,0.911458,0.499512,0.500000,1024x1536,RGBA,,True,applied,28,c5b5d7c2758778463a152dc2ce5b64f6df8dd99fa88660a75c3c6d7769c83253,18db8bab0a5312ca99473ba4000b47dbb1c3d233872713734f3722cadc97c26b,PASS,"Passed individual black-background contact-sheet review; correct product, front-facing presentation, complete compact bracelet/strap, transparent background, and no visible watermark or loose fastening hardware.",higgsfield-primary-render,
W1470,W1470.png,0.780273,0.911458,0.500488,0.500000,1024x1536,RGBA,,True,applied,45,7292ae3099ec17e06c0444b5d511213f43603420fc3fe6df0004479610bbcf3a,532b616bd8697f172b17aa3fe62ee300235b35c237171a3998977cf15ee8249a,PASS,"Passed individual black-background contact-sheet review; correct product, front-facing presentation, complete compact bracelet/strap, transparent background, and no visible watermark or loose fastening hardware.",higgsfield-primary-render,
WL61,WL61.png,0.780273,0.911458,0.499512,0.500000,1024x1536,RGBA,,True,applied,73,65f6bbb39783d297ffb07b72236d22553234ac36d6f4d89b60f3b8b12ad75405,005bf2dbec827f42c39526fd2fa60ec738c4e99dbd96150acaa4f41c24d7f2b1,PASS,"Passed individual black-background contact-sheet review; correct product, front-facing presentation, complete compact bracelet/strap, transparent background, and no visible watermark or loose fastening hardware.",higgsfield-primary-render,
W1311,W1311.png,0.780273,0.911458,0.500488,0.500000,1024x1536,RGBA,,True,applied,23,16585b116e571b9a094468f75a29f4917e19ec55335938078ff8306ae9423094,79818e6054ccd7abaab258472a38fe54b8ab3fd952ec47509cd57d19cffafbb7,PASS,"Passed individual black-background contact-sheet review; correct product, front-facing presentation, complete compact bracelet/strap, transparent background, and no visible watermark or loose fastening hardware.",higgsfield-primary-render,
W1459,W1459.png,0.779297,0.911458,0.500000,0.500000,1024x1536,RGBA,,True,applied,14,264ac9176912469bbda93c27c50c49c9c6e14b2dc6ee454729ba38f8d77cf532,ab6444b96c906d152c011ff32f950e65d7f299228fa47fb51f0a2047ee65e8f2,PASS,"Passed individual black-background contact-sheet review; correct product, front-facing presentation, complete compact bracelet/strap, transparent background, and no visible watermark or loose fastening hardware.",higgsfield-primary-render,
W1372,W1372.png,0.782227,0.911458,0.499512,0.500000,1024x1536,RGBA,,True,applied,79,899bd77ecaf3d25e49a053dfa49dc6114f1e54d910af10dd6980a363dda4b255,ed6a3633d3fa911474be8bd7f165fbcdcdc11a5f3f3cdf7f3cd5f05606934527,PASS,"Passed individual black-background contact-sheet review; correct product, front-facing presentation, complete compact bracelet/strap, transparent background, and no visible watermark or loose fastening hardware.",higgsfield-primary-render,
W1329,W1329.png,0.778320,0.911458,0.500488,0.500000,1024x1536,RGBA,,True,registration-failed,11,1a7c6b7df2c1914a59accba492b4597741998aa62dfd92f17a32f7d3d15f9c72,c4438881db9e400ddbf3d2e5577c9d3e34f432214dc0b193be584f1adbab468e,PASS,"Passed individual black-background contact-sheet review; correct product, front-facing presentation, complete compact bracelet/strap, transparent background, and no visible watermark or loose fastening hardware.",higgsfield-primary-render,
W1339,W1339.png,0.781250,0.911458,0.500000,0.500000,1024x1536,RGBA,,True,applied,15,2f889717365e4870bad8053d037c94c5194df5ff9ce4f7d84ca28c76e760f112,cebbf6e28f1c6d6534959a507821fe50a2a557513250e8a5d7defa605ef7bced,PASS,"Passed individual black-background contact-sheet review; correct product, front-facing presentation, complete compact bracelet/strap, transparent background, and no visible watermark or loose fastening hardware.",higgsfield-primary-render,
W1539,W1539.png,0.780273,0.911458,0.499512,0.500000,1024x1536,RGBA,,True,applied,50,62821f52fe640a66850772dd89cfb2a605a460fd2b893ac284bbc178b49c68c6,55d917bc40f49cb0e0047e473f1112821585b5dac08158d346ef3fdd6d2c8a28,PASS,"Passed individual black-background contact-sheet review; correct product, front-facing presentation, complete compact bracelet/strap, transparent background, and no visible watermark or loose fastening hardware.",higgsfield-primary-render,
W1349,W1349.png,0.780273,0.910807,0.499512,0.499674,1024x1536,RGBA,,True,applied,82,1614f9ec72095f16da3045607b12ec2b2515c9f8f5c6f29be7d320142479fcc7,a6e585b5416ce4ffa729564d1881f2cc60973d530edfdadb8976841d4d1b6459,PASS,"Passed individual black-background contact-sheet review; correct product, front-facing presentation, complete compact bracelet/strap, transparent background, and no visible watermark or loose fastening hardware.",higgsfield-primary-render,
W1301,W1301.png,0.780273,0.911458,0.499512,0.500000,1024x1536,RGBA,,True,applied,148,e27b6f2e0c1997e3eca2b41887283b2ab8cd544298f64eda67f0078f111d6434,8ae043fa4199e30ef397d3c0cedb52f0120f790d3321157d8be3aee8b68faf15,PASS,"Passed individual black-background contact-sheet review; correct product, front-facing presentation, complete compact bracelet/strap, transparent background, and no visible watermark or loose fastening hardware.",higgsfield-primary-render,
WW557,WW557.png,0.781250,0.852865,0.500000,0.500000,1024x1536,RGBA,,True,applied,87,dba3c6dd9f92a63b638d13a4b0d50e829f7e063a1b760d181715583046d59d46,e4d91aef9693c77e4dd5ea3d11db16c84945b23d62e4b1d2dee05b803c60e0d2,PASS,"Passed individual black-background contact-sheet review; correct product, front-facing presentation, complete compact bracelet/strap, transparent background, and no visible watermark or loose fastening hardware.",higgsfield-primary-render,
WL64,WL64.png,0.781250,0.911458,0.500000,0.500000,1024x1536,RGBA,,True,skipped-after-visual-artifact,,0f3a2d1f8068a3d5458cd4a824a6796471ab86695d3bfdf8f956a9097a028ca3,06add56f4a958e7e3ea16100122124c71fa30d8893c49e431b695e25da07360e,PASS,Visual QA found a false-positive projective dial graft; retained the clean generated render without the graft.,normalize-clean-higgsfield-raw-without-dial-graft,
W1350,W1350.png,0.779297,0.911458,0.500000,0.500000,1024x1536,RGBA,,True,applied,13,bedcbeef88c5227e92a92890447f3283cdb6b0703e42fab507771ded9a3f7545,0165b71926ac9290d5714483f04d6bcc8ab8215a0fdbc7d1e62bcab6e3fa6b8d,PASS,"Passed individual black-background contact-sheet review; correct product, front-facing presentation, complete compact bracelet/strap, transparent background, and no visible watermark or loose fastening hardware.",higgsfield-primary-render,
W1380,W1380.png,0.781250,0.911458,0.500000,0.500000,1024x1536,RGBA,,True,registration-failed,7,f41818a8e5af58c6675a9b6850d19ae25b357384aa938047badcd8fb1169bde5,9df224a7d3d2baa102c06cd8ffc1dad149569570c90540bdaeeed7b4aecf85b4,PASS,"Passed individual black-background contact-sheet review; correct product, front-facing presentation, complete compact bracelet/strap, transparent background, and no visible watermark or loose fastening hardware.",higgsfield-primary-render,
W1325,W1325.png,0.779297,0.911458,0.500000,0.500000,1024x1536,RGBA,,True,applied,17,5a4830e954cb3907f78c36ded5aed1ebb79e200286496bd0d41a64f16c1f9cd8,fb87eb747961e54a9b69a9be52bdbf7bc2032e373454290e3b5cae8eb7ed8ecd,PASS,"Passed individual black-background contact-sheet review; correct product, front-facing presentation, complete compact bracelet/strap, transparent background, and no visible watermark or loose fastening hardware.",higgsfield-primary-render,
WL51,WL51.png,0.779297,0.911458,0.500000,0.500000,1024x1536,RGBA,,True,skipped-after-visual-retry,,93003b1719b2dc2602800a57ed02c040392a4f4332b46307cc3df1693f6dffa1,f9998e3cfa454fc2aff35950bc1c358bdf9984af688615b1d186a12084ed62d0,PASS,"Full-resolution targeted retry accepted on black: corrected visible hardware, strap tail, protective film, or product identity using the exact SKU reference; source-dial graft deliberately skipped to avoid reintroducing the defect.",higgsfield-targeted-visual-retry,
WW647,WW647.png,0.780273,0.911458,0.499512,0.500000,1024x1536,RGBA,,True,applied,126,1fac509cef9604433501cc666fe83b9504a24cb0aa1ca66dd17aa28b3c8b420d,bce944d61d007f4e49d9de19c02bed943df7660424ae8e83b6e4d8d2b171437e,PASS,"Passed individual black-background contact-sheet review; correct product, front-facing presentation, complete compact bracelet/strap, transparent background, and no visible watermark or loose fastening hardware.",higgsfield-primary-render,
WW588,WW588.png,0.779297,0.911458,0.500000,0.500000,1024x1536,RGBA,,True,applied,94,33d8075be7f83bc4e65f6e0269e3e742b6af0b16b3c73ec3813a3b0668be4a2a,ab80a8d5902b44e58443911f60378a2ccf17d553243a3cd82913270ce0569a8d,PASS,"Passed individual black-background contact-sheet review; correct product, front-facing presentation, complete compact bracelet/strap, transparent background, and no visible watermark or loose fastening hardware.",higgsfield-primary-render,
W1277,W1277.png,0.781250,0.911458,0.499512,0.500000,1024x1536,RGBA,,True,applied,29,ac45d04f30beba848df1265a23ffaf4156536f814338ebbfb21698298ab02d01,f0c6343f640dbcfe9a38325288fae1b9a8b9f4ff3ce23846b63793eea0701635,PASS,"Passed individual black-background contact-sheet review; correct product, front-facing presentation, complete compact bracelet/strap, transparent background, and no visible watermark or loose fastening hardware.",higgsfield-primary-render,
WWN01 733 7720 4057-07 5 21 02,WWN01 733 7720 4057-07 5 21 02.png,0.779297,0.911458,0.500000,0.500000,1024x1536,RGBA,,True,applied,147,0e26a9f2489796819bb502a7e39c7a68ca0576da92aaa733da24e8b8f1af5fb4,4515e07156cac66c2bed182e101c91d33ae8472563c5060fca31fb73b89a847d,PASS,"Passed individual black-background contact-sheet review; correct product, front-facing presentation, complete compact bracelet/strap, transparent background, and no visible watermark or loose fastening hardware.",higgsfield-primary-render,
W1357,W1357.png,0.780273,0.911458,0.499512,0.500000,1024x1536,RGBA,,True,applied,23,5e214d77fe1ecd2b179b380c7bde4f78a8890857bd1f6f42144ab633bac27ca7,73e2542a0b94898f50e0d229670668df2f57dbf6e0e483e5ef9e4f9d17ef1156,PASS,"Passed individual black-background contact-sheet review; correct product, front-facing presentation, complete compact bracelet/strap, transparent background, and no visible watermark or loose fastening hardware.",higgsfield-primary-render,
W1327,W1327.png,0.781250,0.911458,0.500000,0.500000,1024x1536,RGBA,,True,applied,17,144c74700d7d1c71d263cb7d1f50f5d758a22f782524d91a34af86b69c4afd6e,88138a1fb11ec3528d375c2f208a076df826b8956ef4aa3e01d579b19a7078d9,PASS,"Passed individual black-background contact-sheet review; correct product, front-facing presentation, complete compact bracelet/strap, transparent background, and no visible watermark or loose fastening hardware.",higgsfield-primary-render,
W1514,W1514.png,0.782227,0.911458,0.499512,0.500000,1024x1536,RGBA,,True,applied,53,292c34a969f3254d67c7231accafe8428427e2dc63e4577d4db811c7d8be2806,d1d740e5385cae5b499c6fe2dd6a0fd02b86c971ac8ad2dcb451a115ec1a6975,PASS,"Passed individual black-background contact-sheet review; correct product, front-facing presentation, complete compact bracelet/strap, transparent background, and no visible watermark or loose fastening hardware.",higgsfield-primary-render,
